SalesOrderID;SalesOrderDetailID;OrderQty;ProductID;UnitPrice;UnitPriceDiscount;LineTotal
51771;40846;7;881;32,394;0,00;226.758000
51771;40847;7;708;20,994;0,00;146.958000
51771;40848;3;799;672,294;0,00;2016.882000
51771;40849;2;794;1466,01;0,00;2932.020000
51772;40850;4;973;1020,594;0,00;4082.376000
51772;40851;1;838;858,90;0,00;858.900000
51772;40852;4;836;356,898;0,00;1427.592000
51772;40853;6;974;1020,594;0,00;6123.564000
51772;40854;2;794;1466,01;0,00;2932.020000
51772;40855;2;939;37,254;0,00;74.508000
51772;40856;2;874;5,394;0,00;10.788000
51772;40857;4;883;32,394;0,00;129.576000
51772;40858;3;811;26,724;0,00;80.172000
51772;40859;2;797;672,294;0,00;1344.588000
51772;40860;4;822;356,898;0,00;1427.592000
51772;40861;1;718;858,90;0,00;858.900000
51772;40862;1;799;672,294;0,00;672.294000
51772;40863;4;717;858,90;0,00;3435.600000
51772;40864;3;839;858,90;0,00;2576.700000
51772;40865;1;940;48,594;0,00;48.594000
51772;40866;2;833;356,898;0,00;713.796000
51772;40867;5;875;5,394;0,00;26.970000
51772;40868;6;998;323,994;0,00;1943.964000
51772;40869;6;999;323,994;0,00;1943.964000
51772;40870;5;876;72,00;0,00;360.000000
51772;40871;1;798;672,294;0,00;672.294000
51772;40872;3;738;202,332;0,00;606.996000
51772;40873;4;938;24,294;0,00;97.176000
51772;40874;2;722;202,332;0,00;404.664000
51772;40875;2;835;356,898;0,00;713.796000
51772;40876;3;976;1020,594;0,00;3061.782000
51772;40877;4;793;1466,01;0,00;5864.040000
51772;40878;1;723;202,332;0,00;202.332000
51772;40879;2;711;20,994;0,00;41.988000
51772;40880;5;873;1,374;0,00;6.870000
51772;40881;5;858;14,694;0,00;73.470000
51772;40882;3;977;323,994;0,00;971.982000
51779;41104;1;907;63,90;0,00;63.900000
51781;41128;6;884;32,394;0,00;194.364000
51781;41129;4;870;2,994;0,00;11.976000
51781;41130;4;707;20,994;0,00;83.976000
51781;41131;2;937;48,594;0,00;97.188000
51781;41132;7;712;5,394;0,00;37.758000
51781;41133;3;782;1376,994;0,00;4130.982000
51781;41134;3;809;37,152;0,00;111.456000
51781;41135;7;883;32,394;0,00;226.758000
51781;41136;3;910;31,584;0,00;94.752000
51781;41137;5;859;14,694;0,00;73.470000
51781;41138;6;868;41,994;0,00;251.964000
51781;41139;3;865;38,10;0,00;114.300000
51781;41140;8;867;41,994;0,00;335.952000
51781;41141;3;708;20,994;0,00;62.982000
51781;41142;2;935;24,294;0,00;48.588000
51781;41143;6;715;29,994;0,00;179.964000
51781;41144;3;880;32,994;0,00;98.982000
51781;41145;1;904;218,454;0,00;218.454000
51781;41146;2;864;38,10;0,00;76.200000
51781;41147;2;711;20,994;0,00;41.988000
51781;41148;3;869;41,994;0,00;125.982000
51781;41149;5;877;4,77;0,00;23.850000
51781;41150;3;876;72,00;0,00;216.000000
51785;41201;1;964;334,0575;0,15;283.948875
51785;41202;2;899;200,052;0,00;400.104000
51785;41203;1;968;1430,442;0,00;1430.442000
51785;41204;1;914;16,272;0,00;16.272000
51786;41205;3;965;334,0575;0,15;851.846625
51786;41206;7;715;29,994;0,00;209.958000
51786;41207;3;969;1430,442;0,00;4291.326000
51786;41208;1;954;953,628;0,20;762.902400
51786;41209;2;877;4,77;0,00;9.540000
51786;41210;4;880;32,994;0,00;131.976000
51786;41211;3;859;14,694;0,00;44.082000
51786;41212;3;708;20,994;0,00;62.982000
51786;41213;1;979;334,0575;0,15;283.948875
51786;41214;4;712;5,394;0,00;21.576000
51786;41215;1;953;728,91;0,00;728.910000
51786;41216;3;966;1430,442;0,00;4291.326000
51786;41217;4;881;32,394;0,00;129.576000
51786;41218;4;870;2,994;0,00;11.976000
51786;41219;1;951;242,994;0,00;242.994000
51786;41220;4;711;20,994;0,00;83.976000
51786;41221;1;957;953,628;0,20;762.902400
51786;41222;2;948;63,90;0,00;127.800000
51786;41223;2;961;334,0575;0,15;567.897750
51786;41224;2;884;32,394;0,00;64.788000
51786;41225;2;996;72,894;0,00;145.788000
51786;41226;5;707;20,994;0,00;104.970000
51786;41227;2;972;728,91;0,00;1457.820000
51786;41228;4;952;12,144;0,00;48.576000
51786;41229;2;865;38,10;0,00;76.200000
51786;41230;4;864;38,10;0,00;152.400000
51786;41231;2;945;54,894;0,00;109.788000
51786;41232;2;883;32,394;0,00;64.788000
51787;41233;1;839;858,90;0,00;858.900000
51788;41234;2;860;14,694;0,00;29.388000
51791;41299;2;738;202,332;0,00;404.664000
51791;41300;1;835;356,898;0,00;356.898000
51791;41301;1;798;672,294;0,00;672.294000
51791;41302;1;999;323,994;0,00;323.994000
51791;41303;3;797;672,294;0,00;2016.882000
51791;41304;2;801;672,294;0,00;1344.588000
51791;41305;8;864;38,10;0,00;304.800000
51791;41306;8;876;72,00;0,00;576.000000
51791;41307;6;714;29,994;0,00;179.964000
51791;41308;6;711;20,994;0,00;125.964000
51791;41309;2;799;672,294;0,00;1344.588000
51791;41310;6;938;24,294;0,00;145.764000
51791;41311;5;716;29,994;0,00;149.970000
51791;41312;1;800;672,294;0,00;672.294000
51791;41313;3;940;48,594;0,00;145.782000
51791;41314;4;792;1466,01;0,00;5864.040000
51791;41315;6;877;4,77;0,00;28.620000
51791;41316;18;884;29,6945;0,05;507.775950
51791;41317;2;836;356,898;0,00;713.796000
51791;41318;1;793;1466,01;0,00;1466.010000
51791;41319;3;975;1020,594;0,00;3061.782000
51791;41320;4;870;2,994;0,00;11.976000
51791;41321;4;875;5,394;0,00;21.576000
51791;41322;3;865;38,10;0,00;114.300000
51791;41323;6;715;29,994;0,00;179.964000
51791;41324;4;707;20,994;0,00;83.976000
51791;41325;1;976;1020,594;0,00;1020.594000
51791;41326;7;712;5,394;0,00;37.758000
51791;41327;2;795;1466,01;0,00;2932.020000
51791;41328;3;997;323,994;0,00;971.982000
51791;41329;6;874;5,394;0,00;32.364000
51791;41330;5;881;32,394;0,00;161.970000
51791;41331;1;859;14,694;0,00;14.694000
51791;41332;3;977;323,994;0,00;971.982000
51791;41333;5;858;14,694;0,00;73.470000
51791;41334;7;708;20,994;0,00;146.958000
51791;41335;1;794;1466,01;0,00;1466.010000
51791;41336;2;883;32,394;0,00;64.788000
51791;41337;2;939;37,254;0,00;74.508000
51791;41338;6;880;32,994;0,00;197.964000
51791;41339;1;973;1020,594;0,00;1020.594000
51793;41341;2;722;202,332;0,00;404.664000
51793;41342;2;835;356,898;0,00;713.796000
51793;41343;3;797;672,294;0,00;2016.882000
51793;41344;4;884;32,394;0,00;129.576000
51793;41345;3;976;1020,594;0,00;3061.782000
51793;41346;5;716;29,994;0,00;149.970000
51793;41347;5;881;32,394;0,00;161.970000
51793;41348;4;708;20,994;0,00;83.976000
51793;41349;1;794;1466,01;0,00;1466.010000
51793;41350;1;838;858,90;0,00;858.900000
51793;41351;1;795;1466,01;0,00;1466.010000
51793;41352;2;813;72,162;0,00;144.324000
51793;41353;1;938;24,294;0,00;24.294000
51793;41354;1;738;202,332;0,00;202.332000
51793;41355;4;865;38,10;0,00;152.400000
51793;41356;10;715;29,994;0,00;299.940000
51793;41357;6;870;2,994;0,00;17.964000
51793;41358;2;711;20,994;0,00;41.988000
51793;41359;4;718;858,90;0,00;3435.600000
51793;41360;1;997;323,994;0,00;323.994000
51793;41361;4;822;356,898;0,00;1427.592000
51793;41362;1;801;672,294;0,00;672.294000
51793;41363;1;799;672,294;0,00;672.294000
51793;41364;5;939;37,254;0,00;186.270000
51793;41365;7;858;14,694;0,00;102.858000
51793;41366;6;877;4,77;0,00;28.620000
51793;41367;4;880;32,994;0,00;131.976000
51793;41368;1;836;356,898;0,00;356.898000
51793;41369;2;973;1020,594;0,00;2041.188000
51793;41370;1;717;858,90;0,00;858.900000
51793;41371;8;875;5,394;0,00;43.152000
51793;41372;3;998;323,994;0,00;971.982000
51793;41373;2;913;31,584;0,00;63.168000
51793;41374;6;707;20,994;0,00;125.964000
51793;41375;4;864;38,10;0,00;152.400000
51793;41376;1;974;1020,594;0,00;1020.594000
51793;41377;5;859;14,694;0,00;73.470000
51793;41378;2;940;48,594;0,00;97.188000
51793;41379;2;800;672,294;0,00;1344.588000
51793;41380;1;977;323,994;0,00;323.994000
51793;41381;8;876;72,00;0,00;576.000000
51793;41382;2;714;29,994;0,00;59.988000
51793;41383;3;798;672,294;0,00;2016.882000
51793;41384;2;796;1466,01;0,00;2932.020000
51793;41385;5;883;32,394;0,00;161.970000
51793;41386;2;873;1,374;0,00;2.748000
51793;41387;4;712;5,394;0,00;21.576000
51793;41388;8;874;5,394;0,00;43.152000
51801;41435;1;810;72,162;0,00;72.162000
51804;41441;1;952;12,144;0,00;12.144000
51804;41442;1;972;728,91;0,00;728.910000
51804;41443;2;948;63,90;0,00;127.800000
51805;41444;1;956;953,628;0,20;762.902400
51806;41445;1;965;334,0575;0,15;283.948875
51806;41446;2;969;1430,442;0,00;2860.884000
51806;41447;7;711;20,994;0,00;146.958000
51806;41448;2;948;63,90;0,00;127.800000
51806;41449;1;966;1430,442;0,00;1430.442000
51806;41450;2;972;728,91;0,00;1457.820000
51806;41451;1;996;72,894;0,00;72.894000
51806;41452;9;876;72,00;0,00;648.000000
51806;41453;9;708;20,994;0,00;188.946000
51806;41454;10;712;5,394;0,00;53.940000
51806;41455;3;870;2,994;0,00;8.982000
51806;41456;7;880;32,994;0,00;230.958000
51806;41457;8;865;38,10;0,00;304.800000
51806;41458;7;859;14,694;0,00;102.858000
51806;41459;3;954;953,628;0,20;2288.707200
51806;41460;1;961;334,0575;0,15;283.948875
51806;41461;4;881;32,394;0,00;129.576000
51806;41462;7;707;20,994;0,00;146.958000
51806;41463;6;883;32,394;0,00;194.364000
51806;41464;2;953;728,91;0,00;1457.820000
51806;41465;12;715;28,9942;0,02;340.971792
51806;41466;6;884;32,394;0,00;194.364000
51806;41467;1;957;953,628;0,20;762.902400
51806;41468;5;877;4,77;0,00;23.850000
51806;41469;4;945;54,894;0,00;219.576000
51806;41470;8;864;38,10;0,00;304.800000
51811;41569;1;836;356,898;0,00;356.898000
51812;41570;1;809;37,152;0,00;37.152000
51812;41571;4;884;32,394;0,00;129.576000
51812;41572;5;864;38,10;0,00;190.500000
51812;41573;8;867;41,994;0,00;335.952000
51812;41574;5;868;41,994;0,00;209.970000
51812;41575;5;715;29,994;0,00;149.970000
51812;41576;4;859;14,694;0,00;58.776000
51812;41577;3;869;41,994;0,00;125.982000
51812;41578;3;877;4,77;0,00;14.310000
51812;41579;2;782;1376,994;0,00;2753.988000
51812;41580;4;883;32,394;0,00;129.576000
51812;41581;5;708;20,994;0,00;104.970000
51812;41582;3;870;2,994;0,00;8.982000
51812;41583;2;865;38,10;0,00;76.200000
51812;41584;2;711;20,994;0,00;41.988000
51812;41585;2;937;48,594;0,00;97.188000
51812;41586;2;935;24,294;0,00;48.588000
51812;41587;5;880;32,994;0,00;164.970000
51812;41588;6;876;72,00;0,00;432.000000
51812;41589;4;707;20,994;0,00;83.976000
51814;41593;6;895;200,052;0,00;1200.312000
51814;41594;2;962;334,0575;0,15;567.897750
51814;41595;2;967;1430,442;0,00;2860.884000
51814;41596;3;963;334,0575;0,15;851.846625
51814;41597;2;899;200,052;0,00;400.104000
51814;41598;13;957;953,628;0,20;9917.731200
51814;41599;3;972;728,91;0,00;2186.730000
51814;41600;3;883;32,394;0,00;97.182000
51814;41601;6;954;953,628;0,20;4577.414400
51814;41602;2;893;602,346;0,00;1204.692000
51814;41603;13;966;1382,7606;0,02;17616.370044
51814;41604;2;947;54,942;0,00;109.884000
51814;41605;3;979;334,0575;0,15;851.846625
51814;41606;12;889;582,2678;0,02;6847.469328
51814;41607;2;885;602,346;0,00;1204.692000
51814;41608;3;896;200,052;0,00;600.156000
51814;41609;6;955;953,628;0,20;4577.414400
51814;41610;1;968;1430,442;0,00;1430.442000
51815;41611;3;972;728,91;0,00;2186.730000
51815;41612;3;953;728,91;0,00;2186.730000
51815;41613;3;948;63,90;0,00;191.700000
51815;41614;1;889;602,346;0,00;602.346000
51815;41615;2;916;31,584;0,00;63.168000
51815;41616;1;954;953,628;0,20;762.902400
51815;41617;2;951;242,994;0,00;485.988000
51815;41618;3;966;1430,442;0,00;4291.326000
51815;41619;2;979;334,0575;0,15;567.897750
51815;41620;2;969;1430,442;0,00;2860.884000
51815;41621;1;996;72,894;0,00;72.894000
51815;41622;1;958;334,0575;0,15;283.948875
51815;41623;2;892;602,346;0,00;1204.692000
51815;41624;1;962;334,0575;0,15;283.948875
51815;41625;4;961;334,0575;0,15;1135.795500
51815;41626;3;965;334,0575;0,15;851.846625
51815;41627;3;957;953,628;0,20;2288.707200
51815;41628;2;945;54,894;0,00;109.788000
51815;41629;2;952;12,144;0,00;24.288000
51817;41636;1;796;1466,01;0,00;1466.010000
51817;41637;1;822;356,898;0,00;356.898000
51818;41638;5;783;1376,994;0,00;6884.970000
51818;41639;3;991;323,994;0,00;971.982000
51818;41640;2;909;23,484;0,00;46.968000
51818;41641;3;906;218,454;0,00;655.362000
51818;41642;2;782;1376,994;0,00;2753.988000
51818;41643;4;944;158,43;0,00;633.720000
51818;41644;2;779;1391,994;0,00;2783.988000
51818;41645;1;989;323,994;0,00;323.994000
51818;41646;5;784;1376,994;0,00;6884.970000
51818;41647;2;810;72,162;0,00;144.324000
51818;41648;1;739;818,70;0,00;818.700000
51818;41649;4;904;218,454;0,00;873.816000
51818;41650;3;985;338,994;0,00;1016.982000
51818;41651;1;984;338,994;0,00;338.994000
51818;41652;4;910;31,584;0,00;126.336000
51818;41653;2;925;149,874;0,00;299.748000
51818;41654;2;808;26,724;0,00;53.448000
51818;41655;1;982;461,694;0,00;461.694000
51818;41656;2;936;37,254;0,00;74.508000
51818;41657;1;990;323,994;0,00;323.994000
51818;41658;1;809;37,152;0,00;37.152000
51818;41659;2;986;338,994;0,00;677.988000
51818;41660;7;867;41,994;0,00;293.958000
51818;41661;6;780;1391,994;0,00;8351.964000
51818;41662;1;748;818,70;0,00;818.700000
51818;41663;1;935;24,294;0,00;24.294000
51818;41664;2;937;48,594;0,00;97.188000
51818;41665;2;993;323,994;0,00;647.988000
51818;41666;3;926;149,874;0,00;449.622000
51818;41667;3;920;158,43;0,00;475.290000
51818;41668;3;981;461,694;0,00;1385.082000
51819;41669;4;782;1376,994;0,00;5507.976000
51819;41670;9;869;41,994;0,00;377.946000
51819;41671;4;867;41,994;0,00;167.976000
51819;41672;2;904;218,454;0,00;436.908000
51819;41673;3;809;37,152;0,00;111.456000
51819;41674;2;935;24,294;0,00;48.588000
51819;41675;3;910;31,584;0,00;94.752000
51819;41676;4;868;41,994;0,00;167.976000
51819;41677;4;937;48,594;0,00;194.376000
51820;41678;3;998;323,994;0,00;971.982000
51820;41679;2;835;356,898;0,00;713.796000
51820;41680;1;999;323,994;0,00;323.994000
51820;41681;1;880;32,994;0,00;32.994000
51820;41682;2;881;32,394;0,00;64.788000
51820;41683;5;875;5,394;0,00;26.970000
51820;41684;1;714;29,994;0,00;29.994000
51820;41685;3;940;48,594;0,00;145.782000
51820;41686;3;938;24,294;0,00;72.882000
51820;41687;4;738;202,332;0,00;809.328000
51820;41688;1;973;1020,594;0,00;1020.594000
51823;41770;3;955;953,628;0,20;2288.707200
51823;41771;5;958;334,0575;0,15;1419.744375
51823;41772;3;889;602,346;0,00;1807.038000
51823;41773;1;902;200,052;0,00;200.052000
51823;41774;1;978;334,0575;0,15;283.948875
51823;41775;1;888;602,346;0,00;602.346000
51823;41776;1;963;334,0575;0,15;283.948875
51823;41777;4;953;728,91;0,00;2915.640000
51823;41778;8;965;334,0575;0,15;2271.591000
51823;41779;18;969;1311,2385;0,05;22422.178350
51823;41780;3;896;200,052;0,00;600.156000
51823;41781;1;897;200,052;0,00;200.052000
51823;41782;3;903;200,052;0,00;600.156000
51823;41783;2;895;200,052;0,00;400.104000
51823;41784;1;898;200,052;0,00;200.052000
51823;41785;4;954;953,628;0,20;3051.609600
51823;41786;2;947;54,942;0,00;109.884000
51823;41787;21;957;953,628;0,20;16020.950400
51823;41788;2;941;48,594;0,00;97.188000
51823;41789;3;914;16,272;0,00;48.816000
51823;41790;5;900;200,052;0,00;1000.260000
51823;41791;4;946;27,654;0,00;110.616000
51823;41792;2;959;334,0575;0,15;567.897750
51823;41793;3;866;38,10;0,00;114.300000
51823;41794;2;915;23,484;0,00;46.968000
51823;41795;1;887;602,346;0,00;602.346000
51823;41796;3;968;1430,442;0,00;4291.326000
51823;41797;11;885;582,2678;0,02;6276.846884
51823;41798;9;979;334,0575;0,15;2555.539875
51823;41799;1;891;602,346;0,00;602.346000
51823;41800;6;916;31,584;0,00;189.504000
51823;41801;5;966;1430,442;0,00;7152.210000
51823;41802;11;899;193,3836;0,02;2084.675208
51823;41803;7;967;1430,442;0,00;10013.094000
51823;41804;1;964;334,0575;0,15;283.948875
51823;41805;1;970;728,91;0,00;728.910000
51823;41806;5;956;953,628;0,20;3814.512000
51823;41807;3;892;602,346;0,00;1807.038000
51832;42073;3;984;338,994;0,00;1016.982000
51832;42074;14;867;40,5942;0,02;556.952424
51832;42075;7;781;1391,994;0,00;9743.958000
51832;42076;14;712;5,2142;0,02;71.538824
51832;42077;1;982;461,694;0,00;461.694000
51832;42078;2;926;149,874;0,00;299.748000
51832;42079;2;925;149,874;0,00;299.748000
51832;42080;3;880;32,994;0,00;98.982000
51832;42081;1;980;461,694;0,00;461.694000
51832;42082;1;992;323,994;0,00;323.994000
51832;42083;1;987;338,994;0,00;338.994000
51832;42084;4;711;20,994;0,00;83.976000
51832;42085;3;918;158,43;0,00;475.290000
51832;42086;23;869;38,4945;0,05;841.104825
51832;42087;4;865;38,10;0,00;152.400000
51832;42088;6;715;29,994;0,00;179.964000
51832;42089;9;859;14,694;0,00;132.246000
51832;42090;3;986;338,994;0,00;1016.982000
51832;42091;3;808;26,724;0,00;80.172000
51832;42092;2;920;158,43;0,00;316.860000
51832;42093;1;708;20,994;0,00;20.994000
51832;42094;2;917;158,43;0,00;316.860000
51832;42095;2;782;1376,994;0,00;2753.988000
51832;42096;1;748;818,70;0,00;818.700000
51832;42097;3;908;16,272;0,00;48.816000
51832;42098;2;743;809,76;0,00;1619.520000
51832;42099;4;783;1376,994;0,00;5507.976000
51832;42100;4;784;1376,994;0,00;5507.976000
51832;42101;2;985;338,994;0,00;677.988000
51832;42102;2;910;31,584;0,00;63.168000
51832;42103;2;868;41,994;0,00;83.988000
51832;42104;8;876;72,00;0,00;576.000000
51832;42105;2;936;37,254;0,00;74.508000
51832;42106;8;877;4,77;0,00;38.160000
51832;42107;1;983;461,694;0,00;461.694000
51832;42108;6;864;38,10;0,00;228.600000
51832;42109;3;993;323,994;0,00;971.982000
51832;42110;3;981;461,694;0,00;1385.082000
51832;42111;3;935;24,294;0,00;72.882000
51832;42112;6;707;20,994;0,00;125.964000
51832;42113;6;883;32,394;0,00;194.364000
51832;42114;3;780;1391,994;0,00;4175.982000
51832;42115;11;884;31,3142;0,02;337.567076
51832;42116;4;714;29,994;0,00;119.976000
51832;42117;6;858;14,694;0,00;88.164000
51832;42118;4;881;32,394;0,00;129.576000
51832;42119;2;989;323,994;0,00;647.988000
51832;42120;1;924;149,874;0,00;149.874000
51832;42121;3;870;2,994;0,00;8.982000
51834;42146;2;864;38,10;0,00;76.200000
51834;42147;3;880;32,994;0,00;98.982000
51834;42148;4;883;32,394;0,00;129.576000
51834;42149;2;809;37,152;0,00;74.304000
51834;42150;2;935;24,294;0,00;48.588000
51834;42151;1;904;218,454;0,00;218.454000
51834;42152;5;877;4,77;0,00;23.850000
51834;42153;3;876;72,00;0,00;216.000000
51834;42154;5;859;14,694;0,00;73.470000
51834;42155;3;884;32,394;0,00;97.182000
51834;42156;2;868;41,994;0,00;83.988000
51834;42157;1;782;1376,994;0,00;1376.994000
51834;42158;2;870;2,994;0,00;5.988000
51834;42159;6;712;5,394;0,00;32.364000
51834;42160;6;869;41,994;0,00;251.964000
51834;42161;3;708;20,994;0,00;62.982000
51834;42162;6;711;20,994;0,00;125.964000
51834;42163;4;707;20,994;0,00;83.976000
51834;42164;10;867;41,994;0,00;419.940000
51834;42165;2;715;29,994;0,00;59.988000
51835;42166;2;712;5,394;0,00;10.788000
51835;42167;3;965;334,0575;0,15;851.846625
51835;42168;3;884;32,394;0,00;97.182000
51835;42169;4;876;72,00;0,00;288.000000
51835;42170;2;954;953,628;0,20;1525.804800
51835;42171;4;979;334,0575;0,15;1135.795500
51835;42172;6;864;38,10;0,00;228.600000
51835;42173;1;972;728,91;0,00;728.910000
51835;42174;3;969;1430,442;0,00;4291.326000
51835;42175;2;966;1430,442;0,00;2860.884000
51835;42176;2;961;334,0575;0,15;567.897750
51835;42177;1;952;12,144;0,00;12.144000
51835;42178;1;957;953,628;0,20;762.902400
51835;42179;5;715;29,994;0,00;149.970000
51835;42180;3;870;2,994;0,00;8.982000
51835;42181;4;996;72,894;0,00;291.576000
51835;42182;2;948;63,90;0,00;127.800000
51835;42183;3;945;54,894;0,00;164.682000
51835;42184;4;877;4,77;0,00;19.080000
51837;42215;1;900;200,052;0,00;200.052000
51837;42216;10;884;32,394;0,00;323.940000
51837;42217;2;979;334,0575;0,15;567.897750
51837;42218;11;965;334,0575;0,15;3123.437625
51837;42219;13;711;20,2942;0,02;258.548108
51837;42220;4;708;20,994;0,00;83.976000
51837;42221;2;859;14,694;0,00;29.388000
51837;42222;4;916;31,584;0,00;126.336000
51837;42223;16;876;66,00;0,05;1003.200000
51837;42224;1;891;602,346;0,00;602.346000
51837;42225;8;880;32,994;0,00;263.952000
51837;42226;4;962;334,0575;0,15;1135.795500
51837;42227;2;707;20,994;0,00;41.988000
51837;42228;15;715;27,4945;0,05;391.796625
51837;42229;4;966;1430,442;0,00;5721.768000
51837;42230;1;888;602,346;0,00;602.346000
51837;42231;2;886;200,052;0,00;400.104000
51837;42232;3;889;602,346;0,00;1807.038000
51837;42233;13;969;1382,7606;0,02;17616.370044
51837;42234;12;712;5,2142;0,02;61.318992
51837;42235;16;870;2,7445;0,05;41.716400
51837;42236;18;865;34,925;0,05;597.217500
51837;42237;2;877;4,77;0,00;9.540000
51837;42238;4;955;953,628;0,20;3051.609600
51837;42239;9;714;29,994;0,00;269.946000
51837;42240;7;881;32,394;0,00;226.758000
51837;42241;2;953;728,91;0,00;1457.820000
51837;42242;1;947;54,942;0,00;54.942000
51837;42243;10;892;602,346;0,00;6023.460000
51837;42244;12;873;1,3282;0,02;15.619632
51837;42245;5;958;334,0575;0,15;1419.744375
51837;42246;11;858;14,2042;0,02;153.121276
51837;42247;2;899;200,052;0,00;400.104000
51837;42248;2;970;728,91;0,00;1457.820000
51837;42249;15;864;34,925;0,05;497.681250
51837;42250;1;915;23,484;0,00;23.484000
51837;42251;9;716;29,994;0,00;269.946000
51837;42252;2;941;48,594;0,00;97.188000
51837;42253;4;972;728,91;0,00;2915.640000
51837;42254;12;883;31,3142;0,02;368.254992
51837;42255;2;893;602,346;0,00;1204.692000
51837;42256;2;946;27,654;0,00;55.308000
51837;42257;6;967;1430,442;0,00;8582.652000
51837;42258;4;860;14,694;0,00;58.776000
51837;42259;4;957;953,628;0,20;3051.609600
51837;42260;3;887;602,346;0,00;1807.038000
51839;42290;4;938;24,294;0,00;97.176000
51839;42291;2;811;26,724;0,00;53.448000
51839;42292;7;716;29,994;0,00;209.958000
51839;42293;7;973;1020,594;0,00;7144.158000
51839;42294;2;719;858,90;0,00;1717.800000
51839;42295;1;813;72,162;0,00;72.162000
51839;42296;2;723;202,332;0,00;404.664000
51839;42297;10;715;29,994;0,00;299.940000
51839;42298;16;884;29,6945;0,05;451.356400
51839;42299;3;736;202,332;0,00;606.996000
51839;42300;2;874;5,394;0,00;10.788000
51839;42301;8;859;14,694;0,00;117.552000
51839;42302;1;718;858,90;0,00;858.900000
51839;42303;6;873;1,374;0,00;8.244000
51839;42304;12;883;31,3142;0,02;368.254992
51839;42305;6;858;14,694;0,00;88.164000
51839;42306;2;711;20,994;0,00;41.988000
51839;42307;1;798;672,294;0,00;672.294000
51839;42308;1;839;858,90;0,00;858.900000
51839;42309;20;880;30,2445;0,05;574.645500
51839;42310;2;801;672,294;0,00;1344.588000
51839;42311;5;797;672,294;0,00;3361.470000
51839;42312;13;870;2,8942;0,02;36.872108
51839;42313;1;795;1466,01;0,00;1466.010000
51839;42314;10;998;323,994;0,00;3239.940000
51839;42315;3;913;31,584;0,00;94.752000
51839;42316;1;717;858,90;0,00;858.900000
51839;42317;2;822;356,898;0,00;713.796000
51839;42318;6;881;32,394;0,00;194.364000
51839;42319;3;876;72,00;0,00;216.000000
51839;42320;7;864;38,10;0,00;266.700000
51839;42321;3;799;672,294;0,00;2016.882000
51839;42322;2;793;1466,01;0,00;2932.020000
51839;42323;8;707;20,994;0,00;167.952000
51839;42324;18;712;4,9445;0,05;84.550950
51839;42325;1;836;356,898;0,00;356.898000
51839;42326;16;865;34,925;0,05;530.860000
51839;42327;4;974;1020,594;0,00;4082.376000
51839;42328;1;939;37,254;0,00;37.254000
51839;42329;1;875;5,394;0,00;5.394000
51839;42330;2;838;858,90;0,00;1717.800000
51839;42331;4;977;323,994;0,00;1295.976000
51839;42332;1;833;356,898;0,00;356.898000
51839;42333;3;722;202,332;0,00;606.996000
51839;42334;12;708;20,2942;0,02;238.659792
51839;42335;5;877;4,77;0,00;23.850000
51839;42336;1;794;1466,01;0,00;1466.010000
51839;42337;8;860;14,694;0,00;117.552000
51839;42338;12;714;28,9942;0,02;340.971792
51840;42339;2;965;334,0575;0,15;567.897750
51843;42377;5;715;29,994;0,00;149.970000
51843;42378;4;708;20,994;0,00;83.976000
51843;42379;1;904;218,454;0,00;218.454000
51843;42380;5;711;20,994;0,00;104.970000
51843;42381;2;877;4,77;0,00;9.540000
51843;42382;4;859;14,694;0,00;58.776000
51843;42383;4;868;41,994;0,00;167.976000
51843;42384;3;870;2,994;0,00;8.982000
51843;42385;5;782;1376,994;0,00;6884.970000
51843;42386;4;864;38,10;0,00;152.400000
51843;42387;5;880;32,994;0,00;164.970000
51843;42388;2;884;32,394;0,00;64.788000
51843;42389;5;809;37,152;0,00;185.760000
51843;42390;2;876;72,00;0,00;144.000000
51843;42391;9;712;5,394;0,00;48.546000
51843;42392;5;910;31,584;0,00;157.920000
51843;42393;4;937;48,594;0,00;194.376000
51843;42394;3;883;32,394;0,00;97.182000
51843;42395;6;869;41,994;0,00;251.964000
51843;42396;8;867;41,994;0,00;335.952000
51843;42397;5;865;38,10;0,00;190.500000
51843;42398;4;707;20,994;0,00;83.976000
51847;42473;3;993;323,994;0,00;971.982000
51847;42474;9;869;41,994;0,00;377.946000
51847;42475;3;990;323,994;0,00;971.982000
51847;42476;2;992;323,994;0,00;647.988000
51847;42477;1;988;338,994;0,00;338.994000
51847;42478;1;987;338,994;0,00;338.994000
51847;42479;1;868;41,994;0,00;41.994000
51847;42480;1;905;218,454;0,00;218.454000
51847;42481;4;739;818,70;0,00;3274.800000
51847;42482;1;984;338,994;0,00;338.994000
51847;42483;3;991;323,994;0,00;971.982000
51847;42484;1;986;338,994;0,00;338.994000
51847;42485;3;985;338,994;0,00;1016.982000
51850;42504;4;895;200,052;0,00;800.208000
51850;42505;10;859;14,694;0,00;146.940000
51850;42506;6;966;1430,442;0,00;8582.652000
51850;42507;8;881;32,394;0,00;259.152000
51850;42508;6;708;20,994;0,00;125.964000
51850;42509;5;953;728,91;0,00;3644.550000
51850;42510;6;712;5,394;0,00;32.364000
51850;42511;11;716;28,9942;0,02;312.557476
51850;42512;4;707;20,994;0,00;83.976000
51850;42513;2;955;953,628;0,20;1525.804800
51850;42514;4;961;334,0575;0,15;1135.795500
51850;42515;8;877;4,77;0,00;38.160000
